battle_time_jst,battle_type,my_character,opp_character,my_mr,opp_mr,result,round_score,replay_id,page
2026-01-04-0554,RANKED MATCH,guile,ryu,1427,1462,WIN,"[1,1]",36QL5ETRA,4
2026-01-04-0551,RANKED MATCH,guile,manon,1420,1384,WIN,"[-1,1,7]",8APR7EUDU,4
2026-01-04-0548,RANKED MATCH,guile,manon,1413,1391,WIN,"[1,1]",4XT6YR88X,4
2026-01-04-0546,RANKED MATCH,guile,luke,1419,1531,LOSE,"[-1,-1]",E4SA3FLEV,4
2026-01-04-0545,RANKED MATCH,guile,luke,1425,1525,LOSE,"[-1,-5]",LFY8LK8AV,4
2026-01-04-0542,RANKED MATCH,guile,ed,1430,1560,LOSE,"[-1,-1]",KN4D75QBL,5
2026-01-04-0541,RANKED MATCH,guile,ed,1435,1555,LOSE,"[-1,1,-1]",BUKRS7RTV,5
2026-01-04-0537,RANKED MATCH,guile,jamie,1429,1318,WIN,"[1,6]",4TK7NGCHC,5
2026-01-04-0536,RANKED MATCH,guile,jamie,1423,1324,WIN,"[5,1]",5PDSCYTTG,5
2026-01-04-0534,RANKED MATCH,guile,jamie,1434,1313,LOSE,"[1,-1,-7]",XDRLARXSC,5
2026-01-04-0530,RANKED MATCH,guile,marisa,1429,1305,WIN,"[-1,6,5]",3XU5LY4HT,5
2026-01-04-0527,RANKED MATCH,guile,marisa,1424,1310,WIN,"[1,-1,1]",CWRCPRHJQ,5
2026-01-04-0523,RANKED MATCH,guile,gouki,1432,1447,LOSE,"[-1,-1]",7V4Y43SUM,5
2026-01-04-0522,RANKED MATCH,guile,gouki,1440,1439,LOSE,"[-1,1,-1]",DXNLBSLFJ,5
2026-01-04-0520,RANKED MATCH,guile,gouki,1432,1447,WIN,"[8,6]",A66QYFQ7C,5
2026-01-04-0517,RANKED MATCH,guile,ryu,1425,1403,WIN,"[1,8]",YDJWJNS94,6
2026-01-04-0516,RANKED MATCH,guile,ryu,1417,1411,WIN,"[1,1]",W8KJ4EUDC,6
2026-01-04-0513,RANKED MATCH,guile,dhalsim,1407,1476,WIN,"[1,5]",D5YUYJR8R,6
2026-01-04-0511,RANKED MATCH,guile,dhalsim,1414,1469,LOSE,"[-1,-1]",4N56VBNU3,6
2026-01-04-0509,RANKED MATCH,guile,dhalsim,1404,1479,WIN,"[-1,7,1]",E5ACGUGR4,6
2026-01-04-0505,RANKED MATCH,guile,zangief,1396,1413,WIN,"[5,-1,1]",4U5N5935N,6
2026-01-04-0502,RANKED MATCH,jamie,mai,1351,1538,LOSE,"[1,-1,-1]",W7JGD8PJH,6
2026-01-04-0458,RANKED MATCH,jamie,mai,1355,1534,LOSE,"[-1,1,-7]",VHYP899KN,6
2026-01-04-0454,RANKED MATCH,ryu,gouki,1338,1360,LOSE,"[-1,-1]",WXWT99T8J,6
2026-01-04-0453,RANKED MATCH,ryu,gouki,1346,1352,LOSE,"[-5,-8]",UPBXTWR5V,6
2026-01-04-0450,RANKED MATCH,guile,zangief,1404,1407,LOSE,"[1,-5,-1]",AXF4CTB4P,7
2026-01-04-0447,RANKED MATCH,guile,zangief,1396,1415,WIN,"[6,6]",TNX6C9G88,7
2026-01-04-0445,RANKED MATCH,guile,zangief,1404,1407,LOSE,"[-5,1,-1]",NDUW4WKGW,7
2026-01-04-0442,RANKED MATCH,guile,luke,1395,1417,WIN,"[1,1]",FAB94HNYS,7
2026-01-04-0441,RANKED MATCH,guile,luke,1386,1426,WIN,"[1,-1,1]",HAFV9LUUC,7
2026-01-04-0437,RANKED MATCH,marisa,gouki,1348,1364,LOSE,"[5,-1,-8]",6QAN4RYUH,7
2026-01-04-0435,RANKED MATCH,marisa,gouki,1339,1373,WIN,"[1,1]",4L8359DFE,7
2026-01-04-0434,RANKED MATCH,marisa,gouki,1347,1365,LOSE,"[5,-1,-7]",8YRUXARH4,7
2026-01-04-0430,RANKED MATCH,ken,sagat,1316,1322,LOSE,"[-5,1,-7]",DP8KVX7VQ,7
2026-01-04-0428,RANKED MATCH,ken,sagat,1307,1331,WIN,"[-1,1,1]",B7BRBEULJ,7
2026-01-04-0426,RANKED MATCH,ken,sagat,1315,1323,LOSE,"[-8,8,-1]",SQTGSYML9,8
2026-01-04-0423,RANKED MATCH,jp,manon,1411,1405,LOSE,"[-1,6,-1]",NG6HER459,8
2026-01-04-0419,RANKED MATCH,gouki,luke,1247,1258,WIN,"[1,1]",UNXC3JBTF,8
2026-01-04-0418,RANKED MATCH,gouki,luke,1255,1250,LOSE,"[-1,1,-6]",XVMQK6EF6,8
2026-01-04-0416,RANKED MATCH,gouki,luke,1247,1258,WIN,"[1,-1,1]",9GWL5Q5CL,8
2026-01-04-0412,RANKED MATCH,luke,ken,1375,1502,LOSE,"[-1,-8]",AYTKBYACD,8
2026-01-04-0411,RANKED MATCH,luke,ken,1380,1497,LOSE,"[1,-1,-1]",7QBK4C38L,8
2026-01-04-0407,RANKED MATCH,guile,gouki,1394,1384,LOSE,"[-1,-5]",D4JY8SRYP,8
2026-01-04-0405,RANKED MATCH,guile,gouki,1403,1375,LOSE,"[-1,-1]",ASBFA5KUM,8
2026-01-04-0403,RANKED MATCH,guile,gouki,1395,1383,WIN,"[1,1]",BFHX3F797,8
2026-01-04-0401,RANKED MATCH,honda,ryu,1350,1296,LOSE,"[-1,-1]",6X6RD7DHC,9
2026-01-04-0359,RANKED MATCH,honda,ryu,1360,1286,LOSE,"[1,-1,-1]",4W7RDKPUB,9
2026-01-04-0355,RANKED MATCH,jamie,cviper,1363,1344,LOSE,"[-1,-6]",FBSSBWYCL,9
2026-01-04-0352,RANKED MATCH,jamie,ryu,1370,1403,LOSE,"[-1,-1]",CE8PHX6CY,9
2026-01-04-0351,RANKED MATCH,jamie,ryu,1361,1412,WIN,"[1,-1,1]",UVC5A7JP4,9
2026-01-04-0348,RANKED MATCH,jamie,ryu,1368,1405,LOSE,"[1,-6,-6]",5CWRUGS8M,9
2026-01-04-0345,RANKED MATCH,luke,gouki,1389,1361,LOSE,"[1,-1,-8]",QXWRJTEQM,9
2026-01-04-0341,RANKED MATCH,vega,jp,1459,1304,WIN,"[1,1]",LCY55TDDL,9
2026-01-04-0339,RANKED MATCH,guile,jp,1402,1445,LOSE,"[-5,-7]",MQL3HJG7L,9
2026-01-04-0337,RANKED MATCH,guile,jp,1409,1438,LOSE,"[-1,-1]",BHGV4SETE,9
2026-01-04-0334,RANKED MATCH,guile,kimberly,1416,1442,LOSE,"[-1,1,-1]",GGH78VASL,10
2026-01-04-0332,RANKED MATCH,guile,kimberly,1424,1434,LOSE,"[-1,1,-8]",CF54DBXQ6,10
2026-01-04-0328,RANKED MATCH,jamie,zangief,1361,1329,WIN,"[1,-7,8]",5P6CW567A,10
2026-01-04-0325,RANKED MATCH,jamie,zangief,1353,1337,WIN,"[-1,1,1]",9NGLUNQL5,10
2026-01-02-1106,RANKED MATCH,guile,jp,1432,1412,LOSE,"[-1,-1]",6QRSTKYRT,10
2026-01-02-1104,RANKED MATCH,guile,jp,1424,1420,WIN,"[-1,1,1]",GW6PP5HEJ,10
2026-01-02-1101,RANKED MATCH,guile,jp,1432,1412,LOSE,"[-5,-1]",CS876FM7V,10
2026-01-02-1059,RANKED MATCH,guile,mai,1425,1387,WIN,"[1,1]",S57HLKFNS,10
2026-01-02-1057,RANKED MATCH,guile,mai,1418,1394,WIN,"[1,6]",F9WFD3AM7,10
2026-01-02-1054,RANKED MATCH,guile,gouki,1411,1382,WIN,"[-1,6,1]",D7QSGD3J8,10
