battle_time_jst,battle_type,my_character,opp_character,my_mr,opp_mr,result,round_score,replay_id,page
2025-12-28-0433,RANKED MATCH,marisa,terry,1398,1364,LOSE,"[0,1,0]",3339A344M,4
2025-12-28-0431,RANKED MATCH,marisa,terry,1390,1372,WIN,"[1,0,6]",7U4CT7BKP,4
2025-12-28-0428,RANKED MATCH,marisa,terry,1399,1363,LOSE,"[0,0]",NBM7F5LFN,4
2025-12-28-0425,RANKED MATCH,luke,luke,1412,1377,LOSE,"[0,6,0]",BUDB56R5P,4
2025-12-28-0423,RANKED MATCH,luke,luke,1404,1385,WIN,"[1,0,1]",HRWG8NQA4,4
2025-12-28-0421,RANKED MATCH,luke,luke,1413,1376,LOSE,"[0,0]",MLVT89YRV,5
2025-12-28-0418,RANKED MATCH,luke,aki,1403,1483,WIN,"[0,1,1]",8P3N8HHT6,5
2025-12-28-0416,RANKED MATCH,luke,aki,1409,1477,LOSE,"[0,0]",7Y67Y5N7D,5
2025-12-28-0414,RANKED MATCH,luke,aki,1399,1487,WIN,"[8,7]",BVM479C6N,5
2025-12-28-0411,RANKED MATCH,luke,ken,1407,1398,LOSE,"[0,0]",LSEUA9EUD,5
2025-12-28-0409,RANKED MATCH,luke,ken,1416,1389,LOSE,"[0,6,0]",YKBSQ3F59,5
2025-12-28-0408,RANKED MATCH,luke,ken,1408,1397,WIN,"[0,1,1]",RMSENV7MK,5
2025-12-25-0053,RANKED MATCH,jamie,sagat,1357,1453,WIN,"[1,0,1]",DJYNYEHFS,5
2025-12-25-0051,RANKED MATCH,jamie,sagat,1346,1464,WIN,"[1,1]",8H5BQ9LXJ,5
2025-12-25-0049,RANKED MATCH,jamie,sagat,1352,1458,LOSE,"[1,0,0]",6DSNTEEUV,5
2025-12-25-0045,RANKED MATCH,jamie,guile,1361,1334,LOSE,"[0,1,0]",CJRVBW7D8,6
2025-12-25-0043,RANKED MATCH,jamie,guile,1353,1342,WIN,"[0,6,1]",FW876FP5E,6
2025-12-25-0041,RANKED MATCH,jamie,guile,1362,1333,LOSE,"[0,0]",WENGW7UU6,6
2025-12-25-0039,RANKED MATCH,jamie,sagat,1370,1377,LOSE,"[0,0]",SRG68YFF7,6
2025-12-25-0037,RANKED MATCH,jamie,sagat,1378,1369,LOSE,"[0,0]",YCBM75YLT,6
2025-12-25-0035,RANKED MATCH,jamie,gouki,1386,1366,LOSE,"[1,0,0]",8DPLDSNCQ,6
2025-12-25-0033,RANKED MATCH,jamie,gouki,1378,1374,WIN,"[1,1]",87HHHXLMC,6
2025-12-25-0031,RANKED MATCH,jamie,gouki,1386,1366,LOSE,"[1,0,0]",JYGECNFSG,6
2025-12-25-0028,RANKED MATCH,jamie,juri,1394,1409,LOSE,"[0,0]",7AK8VHBEL,6
2025-12-25-0027,RANKED MATCH,jamie,juri,1385,1418,WIN,"[1,0,1]",CCJA86GGX,6
2025-12-25-0024,RANKED MATCH,jamie,juri,1393,1410,LOSE,"[1,0,0]",DWVEPCYPV,7
2025-12-25-0021,RANKED MATCH,jamie,zangief,1383,1484,WIN,"[1,0,1]",E89JVQ5S9,7
2025-12-25-0016,RANKED MATCH,jamie,juri,1376,1339,WIN,"[1,6]",6CQA7AWPS,7
2025-12-25-0015,RANKED MATCH,jamie,juri,1368,1347,WIN,"[1,1]",3QQVNAD95,7
2025-12-25-0013,RANKED MATCH,jamie,mai,1360,1346,WIN,"[1,1]",GRQ8RQLEU,7
2025-12-25-0011,RANKED MATCH,jamie,mai,1352,1354,WIN,"[1,0,1]",AW5XPY5CC,7
2025-12-25-0007,RANKED MATCH,jamie,deejay,1359,1396,LOSE,"[0,0]",LYM3RVB8P,7
2025-12-25-0005,RANKED MATCH,jamie,deejay,1367,1388,LOSE,"[0,0]",BUTFS3L5U,7
2025-12-25-0004,RANKED MATCH,jamie,deejay,1358,1397,WIN,"[0,1,1]",F8PXWWH37,7
2025-12-25-0000,RANKED MATCH,jamie,cammy,1349,1375,WIN,"[1,0,1]",DMQMK649L,7
2025-12-24-2357,RANKED MATCH,jamie,cammy,1357,1367,LOSE,"[0,0]",VKNLUA9PJ,8
2025-12-24-2355,RANKED MATCH,jamie,cammy,1348,1376,WIN,"[6,8]",98U8H3JQJ,8
2025-12-24-2353,RANKED MATCH,jamie,gouki,1355,1387,LOSE,"[0,0]",K9QGWXVNX,8
2025-12-24-2351,RANKED MATCH,jamie,gouki,1363,1379,LOSE,"[1,0,0]",SAHCU567P,8
2025-12-24-2347,RANKED MATCH,jamie,gouki,1357,1287,WIN,"[0,6,1]",XGDS3AVWM,8
2025-12-24-2345,RANKED MATCH,jamie,gouki,1350,1294,WIN,"[5,1]",BFSVKQBSL,8
2025-12-24-2343,RANKED MATCH,jamie,gouki,1360,1284,LOSE,"[1,0,0]",CTYFR8WGC,8
2025-12-24-2339,RANKED MATCH,jamie,gouki,1368,1350,LOSE,"[0,0]",5HUXDL7QS,8
2025-12-24-2337,RANKED MATCH,jamie,gouki,1377,1341,LOSE,"[0,1,0]",EYJANPK7Q,8
2025-12-24-2335,RANKED MATCH,jamie,gouki,1369,1349,LOSE,"[0,1,7]",PXGTPNQ7C,8
2025-12-24-2332,RANKED MATCH,jamie,blanka,1361,1361,WIN,"[0,1,8]",YMCL5VDB6,9
2025-12-24-2330,RANKED MATCH,jamie,blanka,1353,1369,WIN,"[1,1]",4BA5NSGYB,9
2025-12-24-2328,RANKED MATCH,jamie,dhalsim,1345,1345,WIN,"[1,1]",DDE99S3DT,9
2025-12-24-2326,RANKED MATCH,jamie,dhalsim,1337,1353,WIN,"[1,1]",V7L66B8CN,9
2025-12-24-2325,RANKED MATCH,jamie,dhalsim,1345,1345,LOSE,"[0,0]",YLDFRARC8,9
2025-12-24-2322,RANKED MATCH,jamie,ryu,1353,1372,LOSE,"[0,2,0]",UCTCVFSNR,9
2025-12-24-2319,RANKED MATCH,jamie,ryu,1344,1381,WIN,"[1,1]",XNCHU5DBL,9
2025-12-24-2318,RANKED MATCH,jamie,ryu,1352,1373,LOSE,"[0,0]",MN4NAVE3A,9
2025-12-24-2314,RANKED MATCH,jamie,ed,1359,1420,LOSE,"[0,0]",8V8CDV3DJ,9
2025-12-24-2312,RANKED MATCH,jamie,ed,1366,1413,LOSE,"[1,0,0]",LPERMVHAY,9
2025-12-24-2309,RANKED MATCH,jamie,kimberly,1374,1353,LOSE,"[0,1,0]",GWUFTPNHC,10
2025-12-24-2306,RANKED MATCH,jamie,kimberly,1366,1361,WIN,"[1,0,1]",SXQMHH35C,10
2025-12-24-2304,RANKED MATCH,jamie,kimberly,1375,1352,LOSE,"[1,0,0]",W69UR3KNB,10
2025-12-24-2300,RANKED MATCH,jamie,ken,1367,1365,WIN,"[1,1]",78EPRRWPB,10
2025-12-24-2258,RANKED MATCH,jamie,ken,1359,1373,WIN,"[1,1]",MNG3H6V86,10
2025-12-24-2256,RANKED MATCH,jamie,ken,1367,1365,LOSE,"[0,0]",SC5356QJK,10
2025-12-24-2254,RANKED MATCH,jamie,gouki,1360,1322,WIN,"[1,7]",JR8RF43FK,10
2025-12-24-2252,RANKED MATCH,jamie,gouki,1353,1329,WIN,"[1,1]",DVDLLG3TD,10
2025-12-24-2250,RANKED MATCH,jamie,gouki,1361,1366,LOSE,"[0,0]",RC3FVTCJQ,10
2025-12-24-2249,RANKED MATCH,jamie,gouki,1369,1358,LOSE,"[0,0]",RAL7R6H7B,10
