battle_time_jst,battle_type,my_character,opp_character,my_mr,opp_mr,result,round_score,replay_id,page
2025-12-28-0926,RANKED MATCH,marisa,marisa,1341,1180,LOSE,"[-1,-1]",DT5S8PX75,8
2025-12-28-0925,RANKED MATCH,marisa,marisa,1353,1168,LOSE,"[-8,-1]",5EXNB4P4G,8
2025-12-28-0922,RANKED MATCH,marisa,ryu,1348,1226,WIN,"[1,1]",CM9R7Q46W,8
2025-12-28-0921,RANKED MATCH,marisa,ryu,1359,1215,LOSE,"[-1,-1]",D9T7PLEES,8
2025-12-28-0919,RANKED MATCH,marisa,ryu,1354,1220,WIN,"[1,6]",5SEHV9QW8,9
2025-12-28-0917,RANKED MATCH,marisa,jamie,1347,1291,WIN,"[-1,5,1]",Y5U7C74RX,9
2025-12-28-0915,RANKED MATCH,marisa,jamie,1340,1298,WIN,"[8,1]",AAPQHEDUT,9
2025-12-28-0913,RANKED MATCH,marisa,ryu,1348,1363,LOSE,"[-1,-1]",GKUHFBTCQ,9
2025-12-28-0911,RANKED MATCH,marisa,ryu,1356,1355,LOSE,"[1,-1,-5]",NRSWXDJKS,9
2025-12-28-0908,RANKED MATCH,marisa,terry,1364,1361,LOSE,"[-6,-1]",CF6NEDQQ7,9
2025-12-28-0906,RANKED MATCH,marisa,terry,1372,1353,LOSE,"[1,-8,-1]",CLFLSDU9V,9
2025-12-28-0904,RANKED MATCH,marisa,gouki,1379,1405,LOSE,"[-1,-6]",HX3GPPCGY,9
2025-12-28-0902,RANKED MATCH,marisa,gouki,1387,1397,LOSE,"[-5,-5]",D5VNURPBX,9
2025-12-28-0900,RANKED MATCH,marisa,jamie,1378,1411,WIN,"[-1,1,1]",7BFEWAD4Q,9
2025-12-28-0857,RANKED MATCH,marisa,jamie,1386,1403,LOSE,"[-1,-7]",SLQULFKQR,10
2025-12-28-0856,RANKED MATCH,marisa,jamie,1377,1412,WIN,"[1,1]",SJNMJ58C6,10
2025-12-28-0853,RANKED MATCH,marisa,marisa,1385,1406,LOSE,"[1,-1,-6]",ULMDT55GC,10
2025-12-28-0851,RANKED MATCH,marisa,marisa,1393,1398,LOSE,"[-1,6,-1]",RC6AW9JXV,10
2025-12-28-0849,RANKED MATCH,marisa,marisa,1384,1407,WIN,"[5,1]",NKMXYU9EE,10
2025-12-28-0846,RANKED MATCH,marisa,marisa,1376,1391,WIN,"[-5,1,1]",9U4EEEEUL,10
2025-12-28-0845,RANKED MATCH,marisa,marisa,1367,1400,WIN,"[2,-1,8]",N5Y4PWL88,10
2025-12-28-0842,RANKED MATCH,marisa,rashid,1376,1352,LOSE,"[-6,-1]",PNWAP8A8G,10
2025-12-28-0840,RANKED MATCH,marisa,ken,1383,1442,LOSE,"[-1,-6]",D4S3RKJKY,10
2025-12-28-0838,RANKED MATCH,marisa,ken,1373,1452,WIN,"[1,1]",FRJDLP9PX,10
