battle_time_jst,battle_type,my_character,opp_character,my_mr,opp_mr,result,round_score,replay_id,page
2025-12-28-0643,RANKED MATCH,vega,terry,1379,1464,WIN,"[1,1]",RMN5LHWUE,3
2025-12-28-0641,RANKED MATCH,vega,terry,1385,1458,LOSE,"[0,0]",R77FK7EMG,3
2025-12-28-0639,RANKED MATCH,vega,gouki,1377,1375,WIN,"[0,1,1]",JM8RDK9G5,3
2025-12-28-0637,RANKED MATCH,vega,gouki,1385,1367,LOSE,"[0,0]",YN73KY5RK,3
2025-12-28-0635,RANKED MATCH,vega,gouki,1377,1375,WIN,"[1,0,1]",39L3FJQ4H,3
2025-12-28-0632,RANKED MATCH,vega,ryu,1369,1350,WIN,"[0,1,1]",TXAF4K44T,3
2025-12-28-0629,RANKED MATCH,vega,ryu,1361,1358,WIN,"[1,0,8]",RHTM7C5LM,3
2025-12-28-0626,RANKED MATCH,vega,guile,1354,1292,WIN,"[2,1]",TF3SHQFVM,3
2025-12-28-0624,RANKED MATCH,vega,guile,1347,1299,WIN,"[1,1]",TWF53V3ED,4
2025-12-28-0622,RANKED MATCH,vega,lily,1354,1408,LOSE,"[1,0,0]",J36CWFET7,4
2025-12-28-0620,RANKED MATCH,vega,lily,1361,1401,LOSE,"[0,0]",C84SVY9D7,4
2025-12-28-0600,RANKED MATCH,vega,aki,1353,1336,WIN,"[1,0,1]",LC75W5T6X,4
2025-12-28-0558,RANKED MATCH,vega,aki,1362,1327,LOSE,"[0,1,0]",YYD7B7AW8,4
2025-12-28-0554,RANKED MATCH,vega,gouki,1369,1400,LOSE,"[0,0]",A5T88P9JN,4
2025-12-28-0552,RANKED MATCH,vega,gouki,1377,1392,LOSE,"[0,1,0]",RBA3RYG3K,4
2025-12-28-0550,RANKED MATCH,vega,gouki,1368,1401,WIN,"[1,1]",XKKJCXCCX,4
2025-12-28-0548,RANKED MATCH,vega,zangief,1361,1332,WIN,"[1,1]",BH3Y8EY75,4
2025-12-28-0546,RANKED MATCH,vega,zangief,1370,1323,LOSE,"[0,1,0]",XT68653EP,4
2025-12-28-0544,RANKED MATCH,vega,zangief,1363,1330,WIN,"[1,1]",3V6ST9Q7N,5
2025-12-28-0541,RANKED MATCH,vega,vega,1371,1375,LOSE,"[0,0]",JPG8KABVM,5
2025-12-28-0540,RANKED MATCH,vega,vega,1379,1367,LOSE,"[0,0]",QSPDCTRRT,5
2025-12-28-0538,RANKED MATCH,vega,vega,1371,1375,WIN,"[1,0,1]",MTLR47C8F,5
2025-12-28-0535,RANKED MATCH,vega,sagat,1376,1492,LOSE,"[0,1,0]",T9BA347Q7,5
2025-12-28-0533,RANKED MATCH,vega,sagat,1382,1486,LOSE,"[0,8,0]",9G3NYQCXA,5
2025-12-28-0530,RANKED MATCH,vega,ken,1390,1397,LOSE,"[1,0,0]",DXWQBWHPU,5
2025-12-28-0527,RANKED MATCH,vega,ken,1398,1389,LOSE,"[1,0,0]",JNEDVHCW5,5
2025-12-28-0524,RANKED MATCH,vega,ken,1390,1397,WIN,"[5,0,1]",WEETTP8HA,5
2025-12-28-0521,RANKED MATCH,vega,deejay,1398,1393,LOSE,"[0,0]",RWRDS8CWG,5
2025-12-28-0520,RANKED MATCH,vega,deejay,1390,1401,WIN,"[1,0,1]",5BSN8UAK3,6
2025-12-28-0517,RANKED MATCH,vega,deejay,1398,1393,LOSE,"[1,0,0]",JCCP53VVN,6
2025-12-28-0514,RANKED MATCH,vega,zangief,1391,1357,WIN,"[1,1]",E9WTUERBG,6
2025-12-28-0512,RANKED MATCH,vega,zangief,1383,1365,WIN,"[2,6]",7DCSF665E,6
2025-12-28-0509,RANKED MATCH,vega,vega,1376,1354,WIN,"[1,0,1]",6A4JEVLXL,6
2025-12-28-0507,RANKED MATCH,vega,vega,1368,1362,WIN,"[1,7]",DR94WW7SC,6
2025-12-28-0505,RANKED MATCH,vega,sagat,1377,1347,LOSE,"[0,0]",PRETNF7D6,6
2025-12-28-0503,RANKED MATCH,vega,sagat,1386,1338,LOSE,"[0,1,0]",SMNJACNNS,6
2025-12-28-0500,RANKED MATCH,guile,sagat,1374,1353,LOSE,"[1,0,0]",S4NHMGUVC,6
2025-12-28-0457,RANKED MATCH,guile,sagat,1383,1344,LOSE,"[1,0,0]",6LP6K7TLA,6
2025-12-28-0453,RANKED MATCH,guile,gouki,1392,1333,LOSE,"[1,0,0]",SX8W3VCCB,7
2025-12-28-0451,RANKED MATCH,guile,gouki,1402,1323,LOSE,"[1,0,0]",7WVS4XAS8,7
2025-12-28-0449,RANKED MATCH,guile,gouki,1396,1329,LOSE,"[1,0,7]",DVCJN577A,7
2025-12-28-0445,RANKED MATCH,guile,aki,1404,1391,LOSE,"[0,0]",TSHEJGA63,7
2025-12-28-0443,RANKED MATCH,guile,aki,1396,1399,WIN,"[0,6,1]",3FGFMQQTP,7
2025-12-28-0441,RANKED MATCH,guile,aki,1404,1391,LOSE,"[0,0]",URSLF6LFR,7
2025-12-28-0438,RANKED MATCH,marisa,zangief,1396,1323,WIN,"[0,2,1]",4GKNAE8FW,7
2025-12-28-0436,RANKED MATCH,marisa,zangief,1389,1330,WIN,"[6,1]",MB5CNVWDD,7
2025-12-28-0433,RANKED MATCH,marisa,terry,1398,1364,LOSE,"[0,1,0]",3339A344M,7
2025-12-28-0431,RANKED MATCH,marisa,terry,1390,1372,WIN,"[1,0,6]",7U4CT7BKP,7
2025-12-28-0428,RANKED MATCH,marisa,terry,1399,1363,LOSE,"[0,0]",NBM7F5LFN,8
2025-12-28-0425,RANKED MATCH,luke,luke,1412,1377,LOSE,"[0,6,0]",BUDB56R5P,8
2025-12-28-0423,RANKED MATCH,luke,luke,1404,1385,WIN,"[1,0,1]",HRWG8NQA4,8
2025-12-28-0421,RANKED MATCH,luke,luke,1413,1376,LOSE,"[0,0]",MLVT89YRV,8
2025-12-28-0418,RANKED MATCH,luke,aki,1403,1483,WIN,"[0,1,1]",8P3N8HHT6,8
2025-12-28-0416,RANKED MATCH,luke,aki,1409,1477,LOSE,"[0,0]",7Y67Y5N7D,8
2025-12-28-0414,RANKED MATCH,luke,aki,1399,1487,WIN,"[8,7]",BVM479C6N,8
2025-12-28-0411,RANKED MATCH,luke,ken,1407,1398,LOSE,"[0,0]",LSEUA9EUD,8
2025-12-28-0409,RANKED MATCH,luke,ken,1416,1389,LOSE,"[0,6,0]",YKBSQ3F59,8
2025-12-28-0408,RANKED MATCH,luke,ken,1408,1397,WIN,"[0,1,1]",RMSENV7MK,8
2025-12-25-0053,RANKED MATCH,jamie,sagat,1357,1453,WIN,"[1,0,1]",DJYNYEHFS,9
2025-12-25-0051,RANKED MATCH,jamie,sagat,1346,1464,WIN,"[1,1]",8H5BQ9LXJ,9
2025-12-25-0049,RANKED MATCH,jamie,sagat,1352,1458,LOSE,"[1,0,0]",6DSNTEEUV,9
2025-12-25-0045,RANKED MATCH,jamie,guile,1361,1334,LOSE,"[0,1,0]",CJRVBW7D8,9
2025-12-25-0043,RANKED MATCH,jamie,guile,1353,1342,WIN,"[0,6,1]",FW876FP5E,9
2025-12-25-0041,RANKED MATCH,jamie,guile,1362,1333,LOSE,"[0,0]",WENGW7UU6,9
2025-12-25-0039,RANKED MATCH,jamie,sagat,1370,1377,LOSE,"[0,0]",SRG68YFF7,9
2025-12-25-0037,RANKED MATCH,jamie,sagat,1378,1369,LOSE,"[0,0]",YCBM75YLT,9
2025-12-25-0035,RANKED MATCH,jamie,gouki,1386,1366,LOSE,"[1,0,0]",8DPLDSNCQ,9
2025-12-25-0033,RANKED MATCH,jamie,gouki,1378,1374,WIN,"[1,1]",87HHHXLMC,9
2025-12-25-0031,RANKED MATCH,jamie,gouki,1386,1366,LOSE,"[1,0,0]",JYGECNFSG,10
2025-12-25-0028,RANKED MATCH,jamie,juri,1394,1409,LOSE,"[0,0]",7AK8VHBEL,10
2025-12-25-0027,RANKED MATCH,jamie,juri,1385,1418,WIN,"[1,0,1]",CCJA86GGX,10
2025-12-25-0024,RANKED MATCH,jamie,juri,1393,1410,LOSE,"[1,0,0]",DWVEPCYPV,10
2025-12-25-0021,RANKED MATCH,jamie,zangief,1383,1484,WIN,"[1,0,1]",E89JVQ5S9,10
2025-12-25-0016,RANKED MATCH,jamie,juri,1376,1339,WIN,"[1,6]",6CQA7AWPS,10
2025-12-25-0015,RANKED MATCH,jamie,juri,1368,1347,WIN,"[1,1]",3QQVNAD95,10
2025-12-25-0013,RANKED MATCH,jamie,mai,1360,1346,WIN,"[1,1]",GRQ8RQLEU,10
2025-12-25-0011,RANKED MATCH,jamie,mai,1352,1354,WIN,"[1,0,1]",AW5XPY5CC,10
2025-12-25-0007,RANKED MATCH,jamie,deejay,1359,1396,LOSE,"[0,0]",LYM3RVB8P,10
